idacr,idnum,year,totimp,totexp,tottrade
MYA,775,1950,144.73,110.97,255.70
MYA,775,1951,182.81,123.68,306.48
MYA,775,1952,220.29,168.61,388.90
MYA,775,1953,188.98,158.89,347.87
MYA,775,1954,229.85,183.00,412.85
MYA,775,1955,197.57,169.00,366.57
MYA,775,1956,212.03,186.88,398.91
MYA,775,1957,202.66,292.88,495.55
MYA,775,1958,174.55,192.25,366.80
MYA,775,1959,208.04,224.97,433.00
MYA,775,1960,217.25,257.59,474.84
MYA,775,1961,191.66,193.91,385.57
MYA,775,1962,220.82,206.46,427.28
MYA,775,1963,240.32,219.24,459.55
MYA,775,1964,221.74,261.07,482.81
MYA,775,1965,222.34,247.31,469.65
MYA,775,1966,188.75,160.25,349.00
MYA,775,1967,125.64,144.00,269.65
MYA,775,1968,117.70,109.33,227.03
MYA,775,1969,131.24,160.94,292.17
MYA,775,1970,110.49,152.28,262.77
MYA,775,1971,126.36,169.24,295.60
MYA,775,1972,130.21,129.50,259.71
MYA,775,1973,142.02,108.26,250.27
MYA,775,1974,201.57,184.47,386.04
MYA,775,1975,175.26,255.88,431.14
MYA,775,1976,199.92,202.08,401.99
MYA,775,1977,231.27,275.36,506.63
MYA,775,1978,289.53,472.56,762.10
MYA,775,1979,383.42,603.81,987.23
MYA,775,1980,369.01,803.51,1172.51
MYA,775,1981,378.71,839.36,1218.07
MYA,775,1982,324.05,438.03,762.08
MYA,775,1983,309.46,279.72,589.18
MYA,775,1984,264.36,257.38,521.74
MYA,775,1985,257.76,295.25,553.02
MYA,775,1986,249.41,315.03,564.44
MYA,775,1987,190.50,280.93,471.43
MYA,775,1988,129.27,250.38,379.65
MYA,775,1989,180.47,204.18,384.66
MYA,775,1990,332.31,668.80,1001.11
MYA,775,1991,439.23,1075.03,1514.26
MYA,775,1992,573.53,1050.70,1624.23
MYA,775,1993,716.83,1266.67,1983.50
MYA,775,1994,768.45,1546.75,2315.20
MYA,775,1995,1021.06,2257.00,3278.06
MYA,775,1996,997.19,2578.18,3575.37
MYA,775,1997,1070.09,3126.27,4196.35
MYA,775,1998,1137.48,2820.33,3957.81
MYA,775,1999,1346.24,2707.90,4054.14
MYA,775,2000,1971.34,3236.28,5207.62
SRI,780,1948,276.96,269.00,545.96
SRI,780,1949,274.60,271.61,546.21
SRI,780,1950,306.71,232.71,539.42
SRI,780,1951,372.98,296.96,669.94
SRI,780,1952,288.80,326.71,615.51
SRI,780,1953,307.42,319.24,626.65
SRI,780,1954,360.93,283.84,644.76
SRI,780,1955,381.14,299.31,680.46
SRI,780,1956,345.28,333.56,678.84
SRI,780,1957,332.53,369.21,701.74
SRI,780,1958,342.10,351.74,693.84
SRI,780,1959,338.03,403.86,741.89
SRI,780,1960,367.21,402.96,770.17
SRI,780,1961,349.32,342.40,691.72
SRI,780,1962,365.99,341.76,707.75
SRI,780,1963,363.48,331.30,694.77
SRI,780,1964,387.07,401.05,788.11
SRI,780,1965,390.68,319.33,710.01
SRI,780,1966,353.49,422.76,776.25
SRI,780,1967,341.65,365.46,707.12
SRI,780,1968,333.13,362.64,695.77
SRI,780,1969,320.16,419.38,739.55
SRI,780,1970,337.30,389.77,727.07
SRI,780,1971,302.69,317.17,619.87
SRI,780,1972,314.01,445.15,759.15
SRI,780,1973,372.88,461.08,833.96
SRI,780,1974,482.08,704.63,1186.70
SRI,780,1975,513.46,762.93,1276.39
SRI,780,1976,518.56,563.06,1081.62
SRI,780,1977,667.08,668.93,1336.01
SRI,780,1978,791.05,945.63,1736.68
SRI,780,1979,877.93,1431.79,2309.71
SRI,780,1980,912.27,1992.87,2905.15
SRI,780,1981,918.88,1787.60,2706.48
SRI,780,1982,880.04,1733.35,2613.39
SRI,780,1983,966.04,1749.85,2715.89
SRI,780,1984,1305.64,1827.28,3132.91
SRI,780,1985,1174.95,1794.98,2969.93
SRI,780,1986,1116.23,1764.94,2881.17
SRI,780,1987,1255.00,1876.95,3131.94
SRI,780,1988,1400.58,2119.80,3520.38
SRI,780,1989,1474.88,2007.71,3482.59
SRI,780,1990,1804.89,2545.19,4350.08
SRI,780,1991,1973.70,2871.16,4844.86
SRI,780,1992,2448.67,3241.98,5690.65
SRI,780,1993,2770.29,3442.93,6213.22
SRI,780,1994,3142.04,4379.97,7522.02
SRI,780,1995,3731.15,4443.59,8174.74
SRI,780,1996,4004.92,4741.51,8746.42
SRI,780,1997,4655.19,5765.26,10420.45
SRI,780,1998,4776.53,5885.78,10662.31
SRI,780,1999,4529.32,5548.58,10077.90
SRI,780,2000,5367.03,6494.30,11861.33
MAD,781,1965,85.89,134.17,220.06
MAD,781,1966,87.48,127.51,214.99
MAD,781,1967,86.35,132.89,219.24
MAD,781,1968,92.46,159.67,252.13
MAD,781,1969,92.64,155.62,248.26
MAD,781,1970,117.53,168.29,285.82
MAD,781,1971,120.70,198.13,318.83
MAD,781,1972,146.26,181.40,327.66
MAD,781,1973,170.34,195.58,365.91
MAD,781,1974,202.96,280.09,483.05
MAD,781,1975,247.16,294.76,541.92
MAD,781,1976,331.59,354.63,686.22
MAD,781,1977,333.74,363.89,697.63
MAD,781,1978,372.16,443.01,815.17
MAD,781,1979,391.44,578.12,969.56
MAD,781,1980,376.17,688.44,1064.61
MAD,781,1981,319.17,471.16,790.34
MAD,781,1982,336.49,467.21,803.70
MAD,781,1983,283.35,348.13,631.47
MAD,781,1984,283.28,356.47,639.75
MAD,781,1985,283.20,364.69,647.90
MAD,781,1986,283.03,372.86,655.89
MAD,781,1987,282.95,381.15,664.10
MAD,781,1988,282.93,389.62,672.54
MAD,781,1989,282.99,397.70,680.69
MAD,781,1990,283.04,406.07,689.11
MAD,781,1991,283.09,414.48,697.57
MAD,781,1992,283.00,422.68,705.68
MAD,781,1993,282.93,431.00,713.93
MAD,781,1994,283.27,439.54,722.82
MAD,781,1995,284.44,447.99,732.43
MAD,781,1996,283.81,456.56,740.37
MAD,781,1997,284.74,464.43,749.17
MAD,781,1998,319.60,463.38,782.98
MAD,781,1999,301.49,486.17,787.66
MAD,781,2000,443.57,443.96,887.53
NEP,790,1948,3.57,4.10,7.67
NEP,790,1949,3.57,4.16,7.73
NEP,790,1950,3.61,4.21,7.81
NEP,790,1951,3.87,4.51,8.38
NEP,790,1952,3.93,4.58,8.51
NEP,790,1953,3.98,4.64,8.62
NEP,790,1954,4.02,4.68,8.70
NEP,790,1955,4.09,4.77,8.86
NEP,790,1956,4.23,4.93,9.16
NEP,790,1957,4.37,5.09,9.46
NEP,790,1958,4.47,5.22,9.69
NEP,790,1959,4.52,5.27,9.80
NEP,790,1960,4.61,6.37,10.97
NEP,790,1961,5.10,5.87,10.97
NEP,790,1962,5.17,5.95,11.11
NEP,790,1963,10.16,6.02,16.17
NEP,790,1964,12.51,35.80,48.32
NEP,790,1965,28.31,42.02,70.34
NEP,790,1966,22.70,49.32,72.02
NEP,790,1967,33.00,40.48,73.48
NEP,790,1968,33.37,45.03,78.40
NEP,790,1969,34.83,51.72,86.55
NEP,790,1970,27.29,55.67,82.95
NEP,790,1971,27.76,57.72,85.48
NEP,790,1972,36.90,83.44,120.34
NEP,790,1973,40.25,71.99,112.24
NEP,790,1974,47.36,90.61,137.97
NEP,790,1975,52.39,112.88,165.27
NEP,790,1976,67.82,100.10,167.92
NEP,790,1977,70.96,117.75,188.71
NEP,790,1978,65.69,168.32,234.01
NEP,790,1979,87.77,169.96,257.72
NEP,790,1980,81.13,220.38,301.51
NEP,790,1981,106.84,236.30,343.14
NEP,790,1982,97.06,248.73,345.79
NEP,790,1983,103.57,262.25,365.82
NEP,790,1984,118.00,299.35,417.35
NEP,790,1985,177.73,332.41,510.14
NEP,790,1986,184.70,355.87,540.58
NEP,790,1987,202.90,510.19,713.09
NEP,790,1988,302.00,600.33,902.33
NEP,790,1989,258.88,484.99,743.87
NEP,790,1990,293.48,642.51,935.99
NEP,790,1991,348.86,560.05,908.91
NEP,790,1992,455.78,539.01,994.79
NEP,790,1993,475.38,590.87,1066.25
NEP,790,1994,466.27,675.58,1141.84
NEP,790,1995,452.64,791.72,1244.37
NEP,790,1996,490.40,709.80,1200.20
NEP,790,1997,712.73,1616.74,2329.47
NEP,790,1998,783.21,1432.05,2215.26
NEP,790,1999,832.32,1527.97,2360.28
NEP,790,2000,912.63,1645.63,2558.26
THI,800,1948,108.89,56.60,165.49
THI,800,1949,150.94,112.87,263.82
THI,800,1950,183.79,136.18,319.97
THI,800,1951,294.29,225.21,519.51
THI,800,1952,248.24,233.56,481.80
THI,800,1953,183.85,268.73,452.58
THI,800,1954,165.95,266.36,432.31
THI,800,1955,221.60,259.75,481.35
THI,800,1956,197.65,264.68,462.33
THI,800,1957,220.82,368.03,588.85
THI,800,1958,177.73,318.84,496.57
THI,800,1959,209.73,356.91,566.64
THI,800,1960,256.08,378.56,634.64
THI,800,1961,317.65,421.27,738.92
THI,800,1962,289.38,522.86,812.25
THI,800,1963,301.10,597.25,898.35
THI,800,1964,414.83,636.75,1051.57
THI,800,1965,511.54,756.71,1268.25
THI,800,1966,607.36,867.65,1475.00
THI,800,1967,640.73,1023.64,1664.38
THI,800,1968,621.00,1112.75,1733.76
THI,800,1969,649.89,1229.35,1879.24
THI,800,1970,675.20,1267.80,1943.00
THI,800,1971,773.24,1254.62,2027.86
THI,800,1972,1003.52,1474.83,2478.35
THI,800,1973,1457.60,2006.34,3463.94
THI,800,1974,2302.79,3064.70,5367.49
THI,800,1975,2101.85,3110.88,5212.73
THI,800,1976,2855.45,3510.13,6365.58
THI,800,1977,3276.85,4458.48,7735.33
THI,800,1978,3880.14,5209.92,9090.07
THI,800,1979,5052.80,6961.43,12014.23
THI,800,1980,6183.64,8907.38,15091.02
THI,800,1981,6718.50,9582.67,16301.17
THI,800,1982,6672.15,8281.84,14953.99
THI,800,1983,6054.60,9952.59,16007.19
THI,800,1984,7144.44,10212.58,17357.01
THI,800,1985,6868.05,9054.79,15922.84
THI,800,1986,8543.35,8911.24,17454.59
THI,800,1987,11113.38,12692.55,23805.93
THI,800,1988,15260.65,19445.52,34706.17
THI,800,1989,19286.34,24674.09,43960.43
THI,800,1990,22053.60,32502.10,54555.70
THI,800,1991,27228.32,36429.59,63657.91
THI,800,1992,31004.69,39411.26,70415.95
THI,800,1993,35186.02,44733.37,79919.40
THI,800,1994,42727.33,53083.27,95810.60
THI,800,1995,52551.92,68961.18,121513.09
THI,800,1996,51381.36,69394.75,120776.11
THI,800,1997,56486.21,61608.00,118094.21
THI,800,1998,53453.91,42309.65,95763.56
THI,800,1999,57513.30,49601.03,107114.33
THI,800,2000,68671.49,60906.46,129577.95
CAM,811,1953,0.06,0.06,0.11
CAM,811,1954,5.15,0.06,5.21
CAM,811,1955,34.36,11.35,45.70
CAM,811,1956,26.66,26.76,53.42
CAM,811,1957,37.86,39.46,77.32
CAM,811,1958,37.56,50.90,88.46
CAM,811,1959,43.96,44.96,88.92
CAM,811,1960,55.97,63.84,119.82
CAM,811,1961,46.36,69.59,115.96
CAM,811,1962,40.46,70.51,110.97
CAM,811,1963,66.40,80.33,146.73
CAM,811,1964,68.49,60.21,128.69
CAM,811,1965,86.39,81.23,167.61
CAM,811,1966,59.64,80.82,140.46
CAM,811,1967,65.12,80.22,145.33
CAM,811,1968,74.49,83.41,157.90
CAM,811,1969,35.95,85.71,121.66
CAM,811,1970,31.16,48.43,79.59
CAM,811,1971,9.40,82.31,91.71
CAM,811,1972,3.77,124.93,128.70
CAM,811,1973,12.77,196.13,208.90
CAM,811,1974,17.71,234.28,251.99
CAM,811,1975,4.65,80.29,84.93
CAM,811,1976,4.50,6.00,10.50
CAM,811,1977,23.62,14.82,38.44
CAM,811,1978,2.61,9.35,11.96
CAM,811,1979,5.56,26.78,32.34
CAM,811,1980,6.04,150.89,156.94
CAM,811,1981,3.10,151.03,154.13
CAM,811,1982,5.42,120.54,125.96
CAM,811,1983,3.10,137.44,140.55
CAM,811,1984,6.03,132.17,138.20
CAM,811,1985,9.48,111.15,120.63
CAM,811,1986,11.13,90.58,101.71
CAM,811,1987,18.51,91.75,110.26
CAM,811,1988,18.08,98.94,117.02
CAM,811,1989,28.80,113.88,142.68
CAM,811,1990,56.15,118.57,174.72
CAM,811,1991,78.91,115.23,194.14
CAM,811,1992,187.45,721.14,908.59
CAM,811,1993,285.13,904.03,1189.16
CAM,811,1994,273.08,1071.66,1344.74
CAM,811,1995,385.01,1442.04,1827.05
CAM,811,1996,329.55,1521.61,1851.16
CAM,811,1997,699.88,1503.83,2203.71
CAM,811,1998,956.37,1504.83,2461.19
CAM,811,1999,1312.87,1714.27,3027.14
CAM,811,2000,1591.43,2108.67,3700.10
LAO,812,1954,0.31,0.01,0.31
LAO,812,1955,1.31,17.31,18.61
LAO,812,1956,1.41,29.71,31.11
LAO,812,1957,1.22,36.12,37.33
LAO,812,1958,1.41,23.01,24.41
LAO,812,1959,14.11,38.91,53.01
LAO,812,1960,18.51,48.21,66.71
LAO,812,1961,0.31,15.51,15.81
LAO,812,1962,0.44,22.41,22.84
LAO,812,1963,0.40,26.21,26.60
LAO,812,1964,0.50,22.81,23.30
LAO,812,1965,2.51,27.63,30.14
LAO,812,1966,3.10,42.53,45.63
LAO,812,1967,4.96,48.35,53.31
LAO,812,1968,5.34,72.03,77.38
LAO,812,1969,6.02,59.14,65.16
LAO,812,1970,4.55,37.96,42.51
LAO,812,1971,3.63,45.77,49.39
LAO,812,1972,8.63,43.54,52.17
LAO,812,1973,54.80,53.91,108.71
LAO,812,1974,14.13,61.21,75.34
LAO,812,1975,8.79,69.88,78.67
LAO,812,1976,20.33,77.84,98.17
LAO,812,1977,20.93,27.89,48.82
LAO,812,1978,28.08,72.62,100.69
LAO,812,1979,54.15,105.82,159.98
LAO,812,1980,76.15,162.99,239.13
LAO,812,1981,64.98,114.55,179.53
LAO,812,1982,112.70,158.48,271.18
LAO,812,1983,126.21,178.21,304.42
LAO,812,1984,11.77,40.95,52.73
LAO,812,1985,20.45,54.48,74.94
LAO,812,1986,18.75,60.46,79.21
LAO,812,1987,27.16,80.40,107.56
LAO,812,1988,60.51,103.71,164.22
LAO,812,1989,96.68,130.49,227.17
LAO,812,1990,67.23,151.75,218.98
LAO,812,1991,93.95,165.52,259.47
LAO,812,1992,119.97,272.07,392.05
LAO,812,1993,197.69,360.60,558.28
LAO,812,1994,451.53,646.86,1098.40
LAO,812,1995,364.34,660.44,1024.78
LAO,812,1996,382.27,651.29,1033.56
LAO,812,1997,303.17,545.69,848.86
LAO,812,1998,757.91,709.22,1467.13
LAO,812,1999,465.95,884.25,1350.20
LAO,812,2000,382.07,759.36,1141.43
DRV,816,1954,0.55,0.54,1.09
DRV,816,1955,1.06,3.75,4.81
DRV,816,1956,4.48,7.57,12.04
DRV,816,1957,17.70,8.38,26.08
DRV,816,1958,29.08,16.37,45.45
DRV,816,1959,41.14,53.21,94.35
DRV,816,1960,61.22,68.57,129.79
DRV,816,1961,59.09,77.28,136.37
DRV,816,1962,72.65,86.86,159.50
DRV,816,1963,71.92,89.59,161.52
DRV,816,1964,79.53,79.03,158.56
DRV,816,1965,81.55,122.49,204.04
DRV,816,1966,64.28,150.16,214.44
DRV,816,1967,49.71,264.46,314.17
DRV,816,1968,46.74,299.25,345.99
DRV,816,1969,46.33,340.01,386.34
DRV,816,1970,53.67,301.63,355.30
DRV,816,1971,65.01,252.82,317.84
DRV,816,1972,55.20,207.99,263.20
DRV,816,1973,91.24,345.31,436.55
DRV,816,1974,126.75,439.27,566.02
DRV,816,1975,180.03,647.34,827.38
DRV,816,1976,229.74,776.26,1006.00
DRV,816,1977,308.07,979.71,1287.78
DRV,816,1978,414.62,1367.50,1782.12
DRV,816,1979,401.83,904.20,1306.03
DRV,816,1980,420.55,859.76,1280.31
DRV,816,1981,410.51,638.26,1048.78
DRV,816,1982,474.53,410.42,884.95
DRV,816,1983,548.77,404.61,953.37
DRV,816,1984,209.98,484.58,694.56
DRV,816,1985,591.64,711.87,1303.51
DRV,816,1986,659.17,868.97,1528.14
DRV,816,1987,704.06,514.39,1218.45
DRV,816,1988,819.25,645.50,1464.75
DRV,816,1989,1462.82,1972.07,3434.89
DRV,816,1990,2200.76,1608.07,3808.83
DRV,816,1991,1910.65,2101.92,4012.57
DRV,816,1992,2319.92,2295.30,4615.22
DRV,816,1993,2662.20,3694.61,6356.82
DRV,816,1994,3621.56,5177.72,8799.27
DRV,816,1995,5202.81,10032.57,15235.38
DRV,816,1996,8179.82,12020.96,20200.77
DRV,816,1997,9332.74,11956.05,21288.79
DRV,816,1998,9772.21,11421.78,21193.99
DRV,816,1999,11363.93,11790.83,23154.76
DRV,816,2000,14182.04,14660.73,28842.76
RVN,817,1954,12.13,68.13,80.25
RVN,817,1955,61.13,260.63,321.75
RVN,817,1956,44.13,219.43,263.56
RVN,817,1957,71.63,273.82,345.45
RVN,817,1958,50.77,227.72,278.49
RVN,817,1959,57.03,213.72,270.75
RVN,817,1960,69.42,237.33,306.75
RVN,817,1961,59.43,237.84,297.27
RVN,817,1962,50.49,238.03,288.51
RVN,817,1963,62.22,211.10,273.32
RVN,817,1964,50.37,233.13,283.50
RVN,817,1965,35.14,445.95,481.09
RVN,817,1966,29.29,638.54,667.84
RVN,817,1967,14.03,538.41,552.44
RVN,817,1968,12.62,557.13,569.75
RVN,817,1969,24.18,712.70,736.88
RVN,817,1970,13.09,687.22,700.31
RVN,817,1971,17.73,722.22,739.95
RVN,817,1972,30.08,641.37,671.45
RVN,817,1973,56.15,769.17,825.32
RVN,817,1974,98.69,372.35,471.04
RVN,817,1975,68.27,375.30,443.57
MAL,820,1957,1101.96,529.00,1630.96
MAL,820,1958,648.02,401.42,1049.44
MAL,820,1959,841.73,463.51,1305.25
MAL,820,1960,20.44,47.05,67.49
MAL,820,1961,25.46,99.67,125.13
MAL,820,1962,22.31,112.85,135.16
MAL,820,1963,20.59,96.42,117.00
MAL,820,1964,24.35,97.13,121.48
MAL,820,1965,477.59,448.57,926.17
MAL,820,1966,1485.55,1082.09,2567.63
MAL,820,1967,1205.28,986.49,2191.77
MAL,820,1968,1330.04,1025.58,2355.63
MAL,820,1969,1620.28,1047.53,2667.81
MAL,820,1970,1658.07,1310.39,2968.46
MAL,820,1971,1630.61,1351.41,2982.01
MAL,820,1972,1719.09,1518.37,3237.45
MAL,820,1973,2984.37,2289.95,5274.32
MAL,820,1974,4256.83,3930.03,8186.86
MAL,820,1975,3777.85,3381.82,7159.67
MAL,820,1976,5246.65,3619.39,8866.04
MAL,820,1977,6044.96,4357.45,10402.41
MAL,820,1978,7341.31,5751.73,13093.04
MAL,820,1979,11001.16,7616.00,18617.16
MAL,820,1980,12904.53,10615.41,23519.93
MAL,820,1981,11686.23,11335.55,23021.78
MAL,820,1982,11931.45,12120.12,24051.58
MAL,820,1983,13982.07,12910.47,26892.54
MAL,820,1984,16506.79,13615.62,30122.41
MAL,820,1985,15339.12,11952.68,27291.79
MAL,820,1986,13839.68,10451.97,24291.65
MAL,820,1987,17649.65,12204.72,29854.37
MAL,820,1988,20716.03,15871.94,36587.97
MAL,820,1989,24603.20,21683.65,46286.85
MAL,820,1990,28873.78,28061.58,56935.37
MAL,820,1991,33707.02,35352.96,69059.98
MAL,820,1992,39790.90,38178.69,77969.58
MAL,820,1993,45716.02,43724.94,89440.95
MAL,820,1994,56677.43,57117.85,113795.28
MAL,820,1995,70137.89,74345.96,144483.85
MAL,820,1996,73996.54,75685.52,149682.05
MAL,820,1997,79162.84,78730.75,157893.59
MAL,820,1998,73657.12,58038.36,131695.48
MAL,820,1999,84813.70,65188.00,150001.69
MAL,820,2000,98399.86,81808.20,180208.07
SIN,830,1965,1395.82,1845.83,3241.65
SIN,830,1966,1374.21,2256.29,3630.50
SIN,830,1967,1531.17,2644.10,4175.27
SIN,830,1968,1217.80,1502.31,2720.11
SIN,830,1969,1475.69,1817.91,3293.60
SIN,830,1970,1476.72,2154.98,3631.71
SIN,830,1971,1644.03,2558.36,4202.38
SIN,830,1972,2065.80,3424.18,5489.98
SIN,830,1973,3449.40,5300.89,8750.28
SIN,830,1974,5406.79,8552.28,13959.07
SIN,830,1975,5139.39,8575.88,13715.28
SIN,830,1976,6386.52,9465.43,15851.95
SIN,830,1977,7348.25,11227.85,18576.11
SIN,830,1978,8978.16,12560.78,21538.94
SIN,830,1979,13231.38,18963.49,32194.87
SIN,830,1980,18012.74,25721.71,43734.45
SIN,830,1981,19480.10,28974.72,48454.82
SIN,830,1982,21004.89,30389.78,51394.68
SIN,830,1983,22873.62,30364.95,53238.56
SIN,830,1984,23882.01,30039.49,53921.50
SIN,830,1985,21677.20,27307.69,48984.89
SIN,830,1986,21406.62,25925.56,47332.17
SIN,830,1987,27354.37,32937.49,60291.86
SIN,830,1988,36532.27,43804.43,80336.70
SIN,830,1989,41526.08,49578.37,91104.45
SIN,830,1990,49222.60,60330.91,109553.51
SIN,830,1991,55238.45,66254.23,121492.68
SIN,830,1992,58350.48,72367.45,130717.93
SIN,830,1993,67719.06,85505.69,153224.75
SIN,830,1994,86571.04,99813.55,186384.59
SIN,830,1995,107671.48,122319.49,229990.97
SIN,830,1996,114285.12,131066.38,245351.50
SIN,830,1997,128515.58,138051.23,266566.80
SIN,830,1998,112272.05,105300.59,217572.63
SIN,830,1999,117135.10,116501.19,233636.30
SIN,830,2000,141330.15,140874.63,282204.77
BRU,835,1984,3180.68,589.39,3770.07
BRU,835,1985,2959.62,591.22,3550.84
BRU,835,1986,1820.51,641.78,2462.29
BRU,835,1987,1911.99,626.47,2538.47
BRU,835,1988,1762.46,724.16,2486.62
BRU,835,1989,1930.83,840.37,2771.20
BRU,835,1990,2245.15,974.18,3219.33
BRU,835,1991,2479.38,1046.63,3526.01
BRU,835,1992,2436.34,2327.24,4763.57
BRU,835,1993,2294.89,2497.94,4792.83
BRU,835,1994,2035.58,3029.02,5064.60
BRU,835,1995,2010.94,3384.61,5395.54
BRU,835,1996,3650.98,4550.11,8201.09
BRU,835,1997,4096.17,3158.64,7254.81
BRU,835,1998,2428.87,2336.14,4765.01
BRU,835,1999,2647.44,1331.83,3979.27
BRU,835,2000,3205.44,1462.22,4667.66
PHI,840,1948,304.91,631.72,936.63
PHI,840,1949,248.86,614.94,863.81
PHI,840,1950,334.77,352.09,686.87
PHI,840,1951,409.14,512.23,921.37
PHI,840,1952,352.56,457.01,809.57
PHI,840,1953,402.84,506.66,909.50
PHI,840,1954,405.39,515.42,920.81
PHI,840,1955,400.11,578.15,978.26
PHI,840,1956,445.21,531.01,976.22
PHI,840,1957,433.75,672.81,1106.56
PHI,840,1958,492.86,625.84,1118.70
PHI,840,1959,526.27,566.09,1092.36
PHI,840,1960,536.56,632.55,1169.11
PHI,840,1961,487.81,663.37,1151.18
PHI,840,1962,548.26,633.75,1182.01
PHI,840,1963,724.72,665.37,1390.08
PHI,840,1964,737.52,845.05,1582.57
PHI,840,1965,772.25,874.32,1646.58
PHI,840,1966,839.77,946.80,1786.57
PHI,840,1967,804.82,1158.31,1963.12
PHI,840,1968,846.73,1259.79,2106.52
PHI,840,1969,820.93,1242.92,2063.85
PHI,840,1970,1029.86,1189.19,2219.05
PHI,840,1971,1116.57,1302.33,2418.90
PHI,840,1972,1072.17,1343.15,2415.32
PHI,840,1973,1870.82,1777.08,3647.90
PHI,840,1974,2648.14,3393.28,6041.42
PHI,840,1975,2238.78,3666.32,5905.09
PHI,840,1976,2508.20,3896.68,6404.88
PHI,840,1977,3098.41,4255.90,7354.31
PHI,840,1978,3348.65,5054.28,8402.93
PHI,840,1979,4449.94,6424.00,10873.94
PHI,840,1980,5615.09,8142.48,13757.57
PHI,840,1981,5518.39,8249.23,13767.62
PHI,840,1982,4699.09,7969.99,12669.08
PHI,840,1983,4708.41,7576.64,12285.06
PHI,840,1984,5029.88,6014.66,11044.54
PHI,840,1985,4366.70,5203.38,9570.08
PHI,840,1986,4540.04,5009.51,9549.55
PHI,840,1987,5454.35,6719.31,12173.65
PHI,840,1988,6687.91,8348.20,15036.12
PHI,840,1989,7451.57,10733.96,18185.52
PHI,840,1990,7824.35,12390.47,20214.82
PHI,840,1991,8438.71,12319.44,20758.14
PHI,840,1992,9329.81,13845.48,23175.29
PHI,840,1993,10703.81,16679.02,27382.83
PHI,840,1994,13088.28,21178.32,34266.60
PHI,840,1995,16551.56,26359.01,42910.57
PHI,840,1996,20149.91,31070.73,51220.65
PHI,840,1997,25359.06,39200.13,64559.19
PHI,840,1998,29108.41,29666.86,58775.28
PHI,840,1999,35830.62,30729.39,66560.00
PHI,840,2000,38990.73,31515.14,70505.87
INS,850,1948,268.80,421.40,690.20
INS,850,1949,365.16,495.81,860.96
INS,850,1950,483.93,387.71,871.64
INS,850,1951,806.88,752.54,1559.42
INS,850,1952,651.74,806.58,1458.33
INS,850,1953,590.32,665.66,1255.98
INS,850,1954,602.18,579.16,1181.35
INS,850,1955,721.20,603.07,1324.27
INS,850,1956,702.70,802.67,1505.37
INS,850,1957,724.10,750.69,1474.79
INS,850,1958,641.96,447.07,1089.02
INS,850,1959,635.67,485.85,1121.51
INS,850,1960,588.58,665.41,1253.99
INS,850,1961,648.70,741.57,1390.27
INS,850,1962,579.24,636.76,1216.00
INS,850,1963,591.96,500.68,1092.64
INS,850,1964,720.90,628.65,1349.55
INS,850,1965,680.73,726.53,1407.27
INS,850,1966,705.89,510.55,1216.44
INS,850,1967,707.30,615.87,1323.17
INS,850,1968,741.50,708.74,1450.24
INS,850,1969,909.70,789.42,1699.12
INS,850,1970,1182.12,1002.95,2185.08
INS,850,1971,1314.67,1125.76,2440.43
INS,850,1972,1926.28,1557.07,3483.34
INS,850,1973,3422.86,2591.88,6014.73
INS,850,1974,7524.26,3831.02,11355.28
INS,850,1975,7286.19,4880.03,12166.22
INS,850,1976,8581.26,5654.93,14236.19
INS,850,1977,11046.56,6178.13,17224.68
INS,850,1978,11725.07,6683.34,18408.41
INS,850,1979,15798.92,7235.39,23034.31
INS,850,1980,22047.78,10847.68,32895.46
INS,850,1981,23763.81,13574.55,37338.36
INS,850,1982,22341.07,16907.42,39248.49
INS,850,1983,21134.58,16339.53,37474.11
INS,850,1984,21773.74,13854.90,35628.64
INS,850,1985,18462.44,10271.00,28733.44
INS,850,1986,14589.71,10678.42,25268.13
INS,850,1987,16931.41,12778.62,29710.03
INS,850,1988,19016.95,13404.96,32421.91
INS,850,1989,21592.40,16153.82,37746.22
INS,850,1990,25219.59,21606.77,46826.36
INS,850,1991,28637.79,25614.85,54252.65
INS,850,1992,33113.19,27020.80,60133.99
INS,850,1993,36104.44,28023.85,64128.29
INS,850,1994,37260.73,29465.84,66726.57
INS,850,1995,42503.35,39319.51,81822.86
INS,850,1996,48327.60,42525.68,90853.28
INS,850,1997,53408.24,41723.52,95131.75
INS,850,1998,48860.21,27663.71,76523.92
INS,850,1999,48640.87,24182.91,72823.78
INS,850,2000,62067.59,33494.72,95562.30
AUL,900,1948,1446.16,1119.70,2565.86
AUL,900,1949,1499.01,1253.80,2752.81
AUL,900,1950,1560.73,1276.60,2837.34
AUL,900,1951,1911.29,1915.42,3826.71
AUL,900,1952,1587.33,1573.52,3160.85
AUL,900,1953,1882.48,1157.63,3040.11
AUL,900,1954,1544.88,1517.27,3062.15
AUL,900,1955,1615.15,1746.82,3361.98
AUL,900,1956,1739.61,1549.10,3288.72
AUL,900,1957,2052.03,1560.70,3612.74
AUL,900,1958,1491.04,1641.90,3132.94
AUL,900,1959,1818.69,1693.47,3512.16
AUL,900,1960,1852.43,2153.36,4005.78
AUL,900,1961,2131.48,1948.38,4079.86
AUL,900,1962,2135.26,2115.60,4250.86
AUL,900,1963,2528.53,2327.36,4855.89
AUL,900,1964,2764.71,2802.62,5567.33
AUL,900,1965,2766.79,3221.32,5988.11
